,index,timestamp,address,sens1,sens2,sens3,sens4
51843,63243,61.507999897003174, John/eeg, 900.146520147, 853.406593407, 834.871794872, 858.241758242
51845,63245,61.507999897003174, John/eeg, 912.234432234, 856.227106227, 834.468864469, 881.611721612
51847,63247,61.509000062942505, John/eeg, 883.223443223, 853.003663004, 829.633699634, 859.853479853
51849,63249,61.509000062942505, John/eeg, 871.135531136, 849.377289377, 830.036630037, 841.318681319
51851,63251,61.509000062942505, John/eeg, 888.461538462, 852.600732601, 831.648351648, 874.761904762
51853,63253,61.509000062942505, John/eeg, 885.238095238, 853.406593407, 826.007326007, 890.073260073
51855,63255,61.50999999046326, John/eeg, 877.985347985, 849.78021978, 827.216117216, 874.358974359
51857,63257,61.50999999046326, John/eeg, 896.52014652, 848.571428571, 828.827838828, 872.747252747
51859,63259,61.50999999046326, John/eeg, 900.549450549, 844.139194139, 827.619047619, 889.67032967
51867,63267,61.54900002479553, John/eeg, 885.641025641, 844.945054945, 825.201465201, 876.373626374
51869,63269,61.54900002479553, John/eeg, 879.597069597, 850.586080586, 816.73992674, 832.454212454
51871,63271,61.54900002479553, John/eeg, 887.655677656, 854.212454212, 814.322344322, 849.377289377
51873,63273,61.549999952316284, John/eeg, 889.267399267, 850.586080586, 823.186813187, 869.523809524
51875,63275,61.549999952316284, John/eeg, 888.058608059, 845.750915751, 828.424908425, 848.571428571
51877,63277,61.549999952316284, John/eeg, 915.457875458, 855.824175824, 821.575091575, 869.926739927
51879,63279,61.550999879837036, John/eeg, 907.802197802, 859.853479853, 817.545787546, 881.611721612
51901,63301,61.55399990081787, John/eeg, 895.311355311, 855.018315018, 824.395604396, 881.208791209
51903,63303,61.55399990081787, John/eeg, 902.161172161, 853.80952381, 821.978021978, 865.494505495
51905,63305,61.55399990081787, John/eeg, 896.117216117, 855.018315018, 810.695970696, 840.10989011
51907,63307,61.55399990081787, John/eeg, 893.6996337, 858.241758242, 808.681318681, 845.750915751
51909,63309,61.55399990081787, John/eeg, 875.164835165, 857.838827839, 816.336996337, 881.208791209
51911,63311,61.611000061035156, John/eeg, 878.791208791, 855.421245421, 821.575091575, 880.402930403
51913,63313,61.61199998855591, John/eeg, 873.15018315, 852.197802198, 815.934065934, 845.347985348
51915,63315,61.61199998855591, John/eeg, 857.435897436, 848.974358974, 818.351648352, 845.347985348
51917,63317,61.61199998855591, John/eeg, 888.461538462, 852.600732601, 820.769230769, 867.106227106
51919,63319,61.61299991607666, John/eeg, 894.908424908, 852.600732601, 820.769230769, 883.223443223
51921,63321,61.61299991607666, John/eeg, 875.164835165, 847.765567766, 821.978021978, 872.747252747
51923,63323,61.61299991607666, John/eeg, 900.146520147, 846.95970696, 821.575091575, 862.673992674
51925,63325,61.61299991607666, John/eeg, 919.084249084, 850.586080586, 817.142857143, 878.791208791
51927,63327,61.61399984359741, John/eeg, 892.087912088, 849.377289377, 813.516483516, 865.897435897
51929,63329,61.61399984359741, John/eeg, 874.358974359, 842.527472527, 821.978021978, 852.197802198
51931,63331,61.61399984359741, John/eeg, 886.043956044, 847.765567766, 821.978021978, 850.989010989
51933,63333,61.61500000953674, John/eeg, 911.831501832, 852.197802198, 815.128205128, 860.256410256
51941,63341,61.651999950408936, John/eeg, 905.787545788, 845.750915751, 823.186813187, 861.868131868
51943,63343,61.651999950408936, John/eeg, 879.597069597, 848.571428571, 820.366300366, 849.78021978
51945,63345,61.65299987792969, John/eeg, 899.743589744, 850.989010989, 817.142857143, 855.421245421
51947,63347,61.65299987792969, John/eeg, 913.846153846, 840.10989011, 831.245421245, 884.835164835
51949,63349,61.65299987792969, John/eeg, 891.282051282, 839.706959707, 830.842490842, 888.058608059
51951,63351,61.65299987792969, John/eeg, 897.728937729, 848.974358974, 819.157509158, 851.794871795
51953,63353,61.65400004386902, John/eeg, 915.054945055, 847.362637363, 826.007326007, 861.868131868
51955,63355,61.65400004386902, John/eeg, 907.399267399, 848.168498168, 828.827838828, 882.417582418
51957,63357,61.65400004386902, John/eeg, 895.311355311, 847.765567766, 822.783882784, 861.062271062
51979,63379,61.656999826431274, John/eeg, 867.106227106, 842.527472527, 826.813186813, 840.915750916
51981,63381,61.656999826431274, John/eeg, 873.553113553, 844.945054945, 830.842490842, 850.183150183
51983,63383,61.656999826431274, John/eeg, 911.831501832, 850.183150183, 828.827838828, 861.062271062
51997,63397,61.71399998664856, John/eeg, 919.084249084, 854.212454212, 828.021978022, 877.582417582
51999,63399,61.71499991416931, John/eeg, 896.52014652, 849.377289377, 833.663003663, 869.120879121
52001,63401,61.71499991416931, John/eeg, 886.446886447, 845.750915751, 830.036630037, 839.706959707
52003,63403,61.71499991416931, John/eeg, 886.043956044, 845.750915751, 822.783882784, 859.047619048
52005,63405,61.71499991416931, John/eeg, 890.476190476, 845.750915751, 821.978021978, 884.835164835
52007,63407,61.71599984169006, John/eeg, 877.985347985, 848.168498168, 824.798534799, 859.047619048
52009,63409,61.71599984169006, John/eeg, 874.761904762, 847.765567766, 829.230769231, 856.63003663
52011,63411,61.71599984169006, John/eeg, 888.058608059, 851.794871795, 824.798534799, 882.417582418
52013,63413,61.717000007629395, John/eeg, 897.728937729, 850.586080586, 822.380952381, 893.296703297
52015,63415,61.717000007629395, John/eeg, 884.835164835, 847.362637363, 825.201465201, 890.476190476
52017,63417,61.717000007629395, John/eeg, 849.78021978, 848.974358974, 832.454212454, 857.435897436
52019,63419,61.71799993515015, John/eeg, 858.241758242, 846.95970696, 837.289377289, 866.703296703
52027,63427,61.734999895095825, John/eeg, 874.761904762, 848.974358974, 834.065934066, 900.952380952
52029,63429,61.736000061035156, John/eeg, 878.388278388, 848.168498168, 834.065934066, 905.384615385
52031,63431,61.736000061035156, John/eeg, 892.087912088, 850.586080586, 835.677655678, 892.490842491
52033,63433,61.736000061035156, John/eeg, 884.432234432, 845.750915751, 843.736263736, 902.967032967
52035,63435,61.736000061035156, John/eeg, 890.073260073, 844.139194139, 847.765567766, 902.564102564
52037,63437,61.73699998855591, John/eeg, 886.84981685, 848.974358974, 840.512820513, 881.611721612
52039,63439,61.73699998855591, John/eeg, 880.402930403, 848.571428571, 832.051282051, 863.47985348
52041,63441,61.73699998855591, John/eeg, 884.432234432, 853.80952381, 831.648351648, 858.241758242
52043,63443,61.73699998855591, John/eeg, 865.897435897, 847.765567766, 838.095238095, 871.538461538
52045,63445,61.73799991607666, John/eeg, 871.941391941, 848.571428571, 839.706959707, 900.146520147
52047,63447,61.73799991607666, John/eeg, 882.417582418, 857.838827839, 838.095238095, 898.534798535
52069,63469,61.740999937057495, John/eeg, 884.432234432, 849.377289377, 844.945054945, 876.373626374
52077,63477,61.817999839782715, John/eeg, 896.923076923, 844.139194139, 848.571428571, 877.179487179
52079,63479,61.817999839782715, John/eeg, 912.234432234, 850.989010989, 841.721611722, 901.758241758
52081,63481,61.819000005722046, John/eeg, 891.282051282, 850.183150183, 838.498168498, 909.010989011
52083,63483,61.819000005722046, John/eeg, 877.582417582, 846.153846154, 847.362637363, 895.311355311
52085,63485,61.819000005722046, John/eeg, 898.534798535, 854.615384615, 847.362637363, 911.025641026
52087,63487,61.819000005722046, John/eeg, 899.743589744, 855.018315018, 842.527472527, 912.234432234
52089,63489,61.8199999332428, John/eeg, 890.879120879, 846.95970696, 851.391941392, 924.725274725
52091,63491,61.8199999332428, John/eeg, 910.622710623, 854.212454212, 847.362637363, 944.871794872
52093,63493,61.8199999332428, John/eeg, 904.175824176, 857.032967033, 844.542124542, 951.318681319
52095,63495,61.8199999332428, John/eeg, 879.597069597, 851.391941392, 854.615384615, 936.813186813
52097,63497,61.82099986076355, John/eeg, 882.417582418, 849.377289377, 851.794871795, 908.205128205
52099,63499,61.82099986076355, John/eeg, 890.073260073, 846.556776557, 845.750915751, 903.36996337
52101,63501,61.83899998664856, John/eeg, 883.626373626, 839.706959707, 842.124542125, 903.772893773
52103,63503,61.83899998664856, John/eeg, 879.194139194, 839.706959707, 840.10989011, 916.263736264
52105,63505,61.83899998664856, John/eeg, 862.271062271, 839.304029304, 838.095238095, 920.695970696
52107,63507,61.83999991416931, John/eeg, 840.10989011, 832.857142857, 839.706959707, 907.802197802
52109,63509,61.83999991416931, John/eeg, 854.212454212, 835.677655678, 841.318681319, 925.531135531
52111,63511,61.83999991416931, John/eeg, 878.791208791, 843.736263736, 838.901098901, 935.604395604
52113,63513,61.83999991416931, John/eeg, 881.208791209, 842.527472527, 842.124542125, 919.487179487
52115,63515,61.84099984169006, John/eeg, 868.315018315, 840.512820513, 846.95970696, 915.457875458
52117,63517,61.84099984169006, John/eeg, 866.703296703, 841.721611722, 847.765567766, 931.575091575
52119,63519,61.84099984169006, John/eeg, 873.553113553, 838.095238095, 850.586080586, 954.542124542
52121,63521,61.84099984169006, John/eeg, 896.923076923, 842.93040293, 845.750915751, 952.527472527
52123,63523,61.842000007629395, John/eeg, 922.307692308, 851.391941392, 832.454212454, 940.036630037
52131,63531,61.87999987602234, John/eeg, 880.805860806, 841.318681319, 836.886446886, 936.813186813
52153,63553,61.882999897003174, John/eeg, 842.124542125, 839.304029304, 840.915750916, 922.307692308
52155,63555,61.882999897003174, John/eeg, 857.838827839, 846.556776557, 839.706959707, 905.787545788
52157,63557,61.884000062942505, John/eeg, 874.358974359, 845.347985348, 847.765567766, 923.919413919
52159,63559,61.884000062942505, John/eeg, 868.315018315, 838.498168498, 853.406593407, 940.036630037
52161,63561,61.884000062942505, John/eeg, 867.106227106, 838.498168498, 851.794871795, 940.842490842
52163,63563,61.884000062942505, John/eeg, 864.688644689, 837.692307692, 852.197802198, 965.824175824
52165,63565,61.88499999046326, John/eeg, 859.450549451, 836.886446886, 848.571428571, 950.915750916
52167,63567,61.88499999046326, John/eeg, 872.344322344, 839.304029304, 844.542124542, 932.783882784
52169,63569,61.88499999046326, John/eeg, 876.373626374, 837.692307692, 848.571428571, 954.139194139
52171,63571,61.88599991798401, John/eeg, 866.3003663, 834.871794872, 848.974358974, 961.391941392
52173,63573,61.88599991798401, John/eeg, 884.835164835, 830.43956044, 845.347985348, 961.391941392
52187,63587,61.94099998474121, John/eeg, 888.864468864, 829.230769231, 844.139194139, 950.512820513
52189,63589,61.94199991226196, John/eeg, 873.15018315, 832.857142857, 843.333333333, 938.424908425
52191,63591,61.94199991226196, John/eeg, 862.673992674, 832.857142857, 844.542124542, 933.992673993
52193,63593,61.94199991226196, John/eeg, 860.256410256, 835.677655678, 842.527472527, 935.604395604
52195,63595,61.94199991226196, John/eeg, 877.179487179, 841.721611722, 838.901098901, 946.483516484
52197,63597,61.942999839782715, John/eeg, 847.362637363, 831.648351648, 844.542124542, 952.93040293
52199,63599,61.942999839782715, John/eeg, 820.769230769, 828.827838828, 842.93040293, 934.798534799
52201,63601,61.942999839782715, John/eeg, 837.692307692, 832.454212454, 836.886446886, 917.06959707
52203,63603,61.942999839782715, John/eeg, 839.706959707, 828.424908425, 841.721611722, 925.128205128
52205,63605,61.944000005722046, John/eeg, 842.527472527, 829.230769231, 843.333333333, 911.025641026
52207,63607,61.944000005722046, John/eeg, 861.868131868, 830.036630037, 838.095238095, 914.652014652
52209,63609,61.944000005722046, John/eeg, 868.717948718, 828.827838828, 837.692307692, 924.322344322
52217,63617,61.96199989318848, John/eeg, 855.421245421, 829.633699634, 843.736263736, 910.622710623
52219,63619,61.96499991416931, John/eeg, 848.571428571, 828.424908425, 843.736263736, 918.681318681
52221,63621,61.96499991416931, John/eeg, 859.450549451, 828.424908425, 841.318681319, 930.769230769
52243,63643,61.96599984169006, John/eeg, 871.135531136, 830.842490842, 845.347985348, 926.73992674
52245,63645,61.96599984169006, John/eeg, 867.509157509, 825.201465201, 850.586080586, 934.798534799
52247,63647,61.96599984169006, John/eeg, 884.432234432, 825.201465201, 843.333333333, 921.098901099
52249,63649,61.96599984169006, John/eeg, 887.252747253, 832.454212454, 834.468864469, 900.146520147
52251,63651,61.96599984169006, John/eeg, 872.747252747, 833.26007326, 842.124542125, 904.578754579
52253,63653,61.967000007629395, John/eeg, 878.388278388, 828.021978022, 852.197802198, 921.098901099
52255,63655,61.967000007629395, John/eeg, 876.776556777, 826.813186813, 856.63003663, 939.230769231
52257,63657,61.967000007629395, John/eeg, 865.897435897, 829.230769231, 851.391941392, 927.948717949
52259,63659,61.96799993515015, John/eeg, 870.732600733, 828.827838828, 837.289377289, 921.501831502
52267,63667,62.043999910354614, John/eeg, 887.252747253, 840.10989011, 841.721611722, 942.454212454
52269,63669,62.043999910354614, John/eeg, 871.941391941, 853.406593407, 850.989010989, 962.600732601
52271,63671,62.044999837875366, John/eeg, 860.659340659, 839.706959707, 855.018315018, 971.868131868
52273,63673,62.044999837875366, John/eeg, 880.402930403, 834.065934066, 859.450549451, 960.586080586
52275,63675,62.0460000038147, John/eeg, 851.391941392, 848.571428571, 859.047619048, 959.78021978
52277,63677,62.0460000038147, John/eeg, 841.318681319, 847.362637363, 861.868131868, 971.062271062
52279,63679,62.0460000038147, John/eeg, 855.018315018, 842.124542125, 850.183150183, 952.93040293
52281,63681,62.0460000038147, John/eeg, 842.93040293, 838.498168498, 844.139194139, 929.963369963
52283,63683,62.04699993133545, John/eeg, 856.63003663, 836.886446886, 844.542124542, 901.355311355
52285,63685,62.04699993133545, John/eeg, 876.373626374, 836.483516484, 838.498168498, 872.344322344
52287,63687,62.04699993133545, John/eeg, 857.032967033, 832.051282051, 841.721611722, 861.062271062
52289,63689,62.0479998588562, John/eeg, 850.989010989, 834.065934066, 841.721611722, 851.794871795
52291,63691,62.06399989128113, John/eeg, 851.391941392, 832.454212454, 837.692307692, 861.868131868
52293,63693,62.06500005722046, John/eeg, 837.289377289, 820.769230769, 836.886446886, 859.853479853
52295,63695,62.06500005722046, John/eeg, 838.498168498, 815.531135531, 836.080586081, 863.076923077
52297,63697,62.06500005722046, John/eeg, 840.915750916, 817.948717949, 831.648351648, 856.227106227
52299,63699,62.06500005722046, John/eeg, 829.230769231, 812.307692308, 832.454212454, 861.465201465
52321,63721,62.069000005722046, John/eeg, 825.604395604, 805.860805861, 841.721611722, 852.197802198
52323,63723,62.069000005722046, John/eeg, 840.915750916, 816.336996337, 832.454212454, 819.157509158
52325,63725,62.069000005722046, John/eeg, 855.018315018, 821.172161172, 825.201465201, 827.216117216
52327,63727,62.0699999332428, John/eeg, 835.677655678, 811.098901099, 833.26007326, 823.186813187
52329,63729,62.0699999332428, John/eeg, 822.783882784, 810.293040293, 831.648351648, 822.783882784
52331,63731,62.0699999332428, John/eeg, 822.380952381, 806.263736264, 834.065934066, 855.824175824
52333,63733,62.0699999332428, John/eeg, 830.842490842, 808.681318681, 830.036630037, 882.820512821
52347,63747,62.10699987411499, John/eeg, 827.619047619, 817.142857143, 816.336996337, 873.956043956
52349,63749,62.10699987411499, John/eeg, 806.263736264, 805.457875458, 825.604395604, 877.179487179
52351,63751,62.10699987411499, John/eeg, 807.472527473, 797.802197802, 833.663003663, 874.761904762
52353,63753,62.10800004005432, John/eeg, 820.769230769, 806.263736264, 823.186813187, 833.663003663
52355,63755,62.10800004005432, John/eeg, 831.245421245, 807.06959707, 816.73992674, 816.73992674
52357,63757,62.10800004005432, John/eeg, 844.542124542, 807.472527473, 810.293040293, 801.025641026
52359,63759,62.10800004005432, John/eeg, 822.380952381, 806.666666667, 808.681318681, 783.6996337
52361,63761,62.10899996757507, John/eeg, 811.098901099, 803.443223443, 812.307692308, 783.6996337
52363,63763,62.10899996757507, John/eeg, 813.516483516, 802.234432234, 815.531135531, 800.21978022
52365,63765,62.10899996757507, John/eeg, 802.234432234, 799.010989011, 815.934065934, 828.021978022
52367,63767,62.10899996757507, John/eeg, 809.084249084, 799.413919414, 816.336996337, 813.919413919
52369,63769,62.109999895095825, John/eeg, 826.41025641, 795.384615385, 817.948717949, 799.010989011
52377,63777,62.14699983596802, John/eeg, 841.721611722, 797.399267399, 811.501831502, 796.19047619
52379,63779,62.14699983596802, John/eeg, 821.575091575, 800.21978022, 803.443223443, 767.985347985
52381,63781,62.14699983596802, John/eeg, 792.967032967, 794.175824176, 806.666666667, 792.967032967
52383,63783,62.14800000190735, John/eeg, 790.549450549, 793.772893773, 812.710622711, 816.73992674
52385,63785,62.14800000190735, John/eeg, 799.816849817, 805.054945055, 809.89010989, 795.787545788
52387,63787,62.14800000190735, John/eeg, 807.875457875, 804.249084249, 815.531135531, 824.395604396
52389,63789,62.1489999294281, John/eeg, 813.919413919, 801.428571429, 817.545787546, 826.813186813
52411,63811,62.151999950408936, John/eeg, 826.007326007, 805.054945055, 812.307692308, 829.230769231
52413,63813,62.15299987792969, John/eeg, 815.934065934, 800.21978022, 815.128205128, 844.542124542
52415,63815,62.15299987792969, John/eeg, 793.36996337, 792.564102564, 816.73992674, 823.58974359
52417,63817,62.15299987792969, John/eeg, 805.054945055, 790.146520147, 814.725274725, 834.065934066
52419,63819,62.15299987792969, John/eeg, 806.263736264, 786.117216117, 816.73992674, 871.538461538
52427,63827,62.21000003814697, John/eeg, 798.608058608, 788.534798535, 809.487179487, 884.029304029
52429,63829,62.21000003814697, John/eeg, 809.084249084, 799.413919414, 800.622710623, 857.032967033
52431,63831,62.21000003814697, John/eeg, 814.322344322, 805.457875458, 803.846153846, 853.406593407
52433,63833,62.210999965667725, John/eeg, 807.472527473, 808.681318681, 805.054945055, 879.194139194
52435,63835,62.210999965667725, John/eeg, 813.113553114, 808.681318681, 795.787545788, 891.684981685
52437,63837,62.21199989318848, John/eeg, 822.380952381, 807.472527473, 796.19047619, 875.164835165
52439,63839,62.21199989318848, John/eeg, 817.948717949, 805.054945055, 803.04029304, 867.509157509
52441,63841,62.21199989318848, John/eeg, 830.842490842, 805.054945055, 799.010989011, 868.315018315
52443,63843,62.21199989318848, John/eeg, 824.395604396, 797.802197802, 800.622710623, 882.014652015
52445,63845,62.21300005912781, John/eeg, 814.725274725, 796.19047619, 796.996336996, 888.461538462
52447,63847,62.21300005912781, John/eeg, 829.230769231, 804.249084249, 792.564102564, 888.461538462
52449,63849,62.21300005912781, John/eeg, 821.172161172, 804.249084249, 796.593406593, 904.578754579
52457,63857,62.25099992752075, John/eeg, 812.307692308, 803.846153846, 796.996336996, 909.413919414
52459,63859,62.25099992752075, John/eeg, 822.783882784, 806.263736264, 793.36996337, 903.36996337
52461,63861,62.25099992752075, John/eeg, 847.362637363, 812.710622711, 781.684981685, 902.161172161
52463,63863,62.251999855041504, John/eeg, 828.021978022, 812.307692308, 781.684981685, 895.714285714
52465,63865,62.251999855041504, John/eeg, 804.652014652, 806.666666667, 788.534798535, 900.549450549
52467,63867,62.251999855041504, John/eeg, 816.73992674, 806.666666667, 781.684981685, 917.472527473
52469,63869,62.253000020980835, John/eeg, 837.289377289, 810.695970696, 775.641025641, 908.205128205
52471,63871,62.253000020980835, John/eeg, 843.736263736, 814.725274725, 783.296703297, 917.06959707
52473,63873,62.253000020980835, John/eeg, 830.43956044, 815.531135531, 789.340659341, 927.545787546
52495,63895,62.25600004196167, John/eeg, 834.871794872, 817.142857143, 789.340659341, 928.754578755
52497,63897,62.25600004196167, John/eeg, 858.644688645, 827.619047619, 784.505494505, 915.054945055
52499,63899,62.25600004196167, John/eeg, 856.227106227, 833.26007326, 780.476190476, 905.384615385
52507,63907,62.33500003814697, John/eeg, 851.391941392, 829.633699634, 776.043956044, 915.457875458
52509,63909,62.33500003814697, John/eeg, 855.824175824, 824.395604396, 772.417582418, 919.487179487
52511,63911,62.33500003814697, John/eeg, 836.080586081, 818.754578755, 777.655677656, 917.472527473
52513,63913,62.33500003814697, John/eeg, 840.10989011, 818.754578755, 779.267399267, 921.501831502
52515,63915,62.335999965667725, John/eeg, 868.315018315, 825.201465201, 774.835164835, 922.710622711
52517,63917,62.335999965667725, John/eeg, 868.717948718, 824.798534799, 774.029304029, 920.695970696
52519,63919,62.335999965667725, John/eeg, 862.271062271, 816.73992674, 774.432234432, 924.322344322
52521,63921,62.335999965667725, John/eeg, 853.80952381, 817.545787546, 771.611721612, 927.948717949
52523,63923,62.33699989318848, John/eeg, 839.706959707, 816.73992674, 774.432234432, 919.89010989
52525,63925,62.33699989318848, John/eeg, 852.197802198, 813.516483516, 773.626373626, 914.652014652
52527,63927,62.33699989318848, John/eeg, 841.721611722, 815.128205128, 764.761904762, 884.432234432
52529,63929,62.33699989318848, John/eeg, 820.366300366, 815.531135531, 767.582417582, 861.868131868
52537,63937,62.355000019073486, John/eeg, 833.26007326, 813.113553114, 774.835164835, 865.494505495
52539,63939,62.35599994659424, John/eeg, 847.362637363, 812.710622711, 777.252747253, 878.791208791
52541,63941,62.35599994659424, John/eeg, 860.256410256, 818.754578755, 786.117216117, 912.234432234
52543,63943,62.35599994659424, John/eeg, 843.333333333, 818.754578755, 793.772893773, 914.249084249
52545,63945,62.35599994659424, John/eeg, 851.794871795, 817.142857143, 790.952380952, 913.846153846
52547,63947,62.35699987411499, John/eeg, 858.644688645, 812.307692308, 783.6996337, 925.531135531
52549,63949,62.35699987411499, John/eeg, 832.454212454, 806.666666667, 778.058608059, 916.666666667
52551,63951,62.35699987411499, John/eeg, 820.366300366, 797.399267399, 785.714285714, 933.186813187
52553,63953,62.35699987411499, John/eeg, 832.857142857, 797.802197802, 788.937728938, 936.007326007
52555,63955,62.35800004005432, John/eeg, 846.556776557, 808.681318681, 780.879120879, 920.695970696
52557,63957,62.35800004005432, John/eeg, 835.274725275, 806.263736264, 782.490842491, 915.054945055
52579,63979,62.361000061035156, John/eeg, 838.498168498, 796.19047619, 787.326007326, 933.992673993
52587,63987,62.39699983596802, John/eeg, 833.26007326, 794.175824176, 780.879120879, 938.827838828
52589,63989,62.39699983596802, John/eeg, 837.289377289, 799.010989011, 780.476190476, 931.978021978
52591,63991,62.39800000190735, John/eeg, 830.842490842, 798.205128205, 784.102564103, 929.56043956
52593,63993,62.39800000190735, John/eeg, 829.633699634, 805.860805861, 788.131868132, 915.054945055
52595,63995,62.401999950408936, John/eeg, 848.974358974, 817.948717949, 805.054945055, 932.783882784
52597,63997,62.401999950408936, John/eeg, 853.406593407, 819.963369963, 807.875457875, 919.487179487
52599,63999,62.401999950408936, John/eeg, 850.989010989, 813.516483516, 803.04029304, 893.6996337
52601,64001,62.401999950408936, John/eeg, 845.750915751, 809.89010989, 802.637362637, 889.267399267
52603,64003,62.401999950408936, John/eeg, 848.168498168, 809.084249084, 801.428571429, 882.417582418
52605,64005,62.401999950408936, John/eeg, 846.95970696, 809.487179487, 801.025641026, 886.446886447
52607,64007,62.401999950408936, John/eeg, 853.003663004, 812.307692308, 801.025641026, 886.446886447
52609,64009,62.401999950408936, John/eeg, 855.018315018, 813.516483516, 799.413919414, 882.820512821
52617,64017,62.46000003814697, John/eeg, 857.435897436, 816.336996337, 796.593406593, 877.985347985
52619,64019,62.460999965667725, John/eeg, 850.989010989, 816.73992674, 801.428571429, 880.402930403
52621,64021,62.460999965667725, John/eeg, 846.153846154, 811.098901099, 801.025641026, 888.864468864
52623,64023,62.460999965667725, John/eeg, 848.974358974, 809.487179487, 794.578754579, 882.014652015
52625,64025,62.460999965667725, John/eeg, 836.886446886, 806.666666667, 797.399267399, 882.417582418
52627,64027,62.46199989318848, John/eeg, 840.512820513, 808.278388278, 794.578754579, 871.538461538
52629,64029,62.46199989318848, John/eeg, 849.377289377, 811.904761905, 792.161172161, 867.106227106
52631,64031,62.46199989318848, John/eeg, 861.062271062, 806.263736264, 800.622710623, 875.567765568
52633,64033,62.46199989318848, John/eeg, 857.435897436, 811.098901099, 801.831501832, 845.750915751
52635,64035,62.46300005912781, John/eeg, 830.842490842, 814.725274725, 803.04029304, 840.915750916
52637,64037,62.46300005912781, John/eeg, 841.318681319, 813.113553114, 796.593406593, 844.945054945
52639,64039,62.46300005912781, John/eeg, 855.421245421, 815.531135531, 797.399267399, 862.673992674
52647,64047,62.50099992752075, John/eeg, 834.468864469, 815.934065934, 804.652014652, 885.641025641
52669,64069,62.50399994850159, John/eeg, 834.468864469, 819.56043956, 807.06959707, 863.076923077
52671,64071,62.50499987602234, John/eeg, 846.556776557, 829.230769231, 817.545787546, 861.062271062
52673,64073,62.50499987602234, John/eeg, 851.794871795, 833.26007326, 823.186813187, 881.208791209
52675,64075,62.50499987602234, John/eeg, 867.509157509, 830.842490842, 831.245421245, 909.413919414
52677,64077,62.50600004196167, John/eeg, 875.970695971, 832.857142857, 829.633699634, 919.487179487
52679,64079,62.50600004196167, John/eeg, 863.076923077, 831.245421245, 821.575091575, 904.578754579
52681,64081,62.50600004196167, John/eeg, 859.450549451, 823.58974359, 822.783882784, 898.131868132
52683,64083,62.50600004196167, John/eeg, 853.003663004, 812.710622711, 819.157509158, 896.52014652
52685,64085,62.50699996948242, John/eeg, 862.271062271, 816.336996337, 814.322344322, 890.073260073
52687,64087,62.50699996948242, John/eeg, 870.32967033, 829.230769231, 821.172161172, 883.223443223
52689,64089,62.50699996948242, John/eeg, 856.227106227, 825.604395604, 828.424908425, 907.399267399
52703,64103,62.562999963760376, John/eeg, 874.761904762, 817.142857143, 824.395604396, 925.531135531
52705,64105,62.562999963760376, John/eeg, 882.417582418, 813.919413919, 815.128205128, 944.871794872
52707,64107,62.562999963760376, John/eeg, 875.567765568, 813.516483516, 813.919413919, 951.721611722
52709,64109,62.56399989128113, John/eeg, 867.912087912, 814.322344322, 816.73992674, 947.692307692
52711,64111,62.56399989128113, John/eeg, 851.794871795, 811.501831502, 816.336996337, 964.212454212
52713,64113,62.56399989128113, John/eeg, 827.216117216, 808.278388278, 815.531135531, 982.344322344
52715,64115,62.56399989128113, John/eeg, 835.677655678, 807.472527473, 817.142857143, 983.553113553
52717,64117,62.56500005722046, John/eeg, 864.688644689, 808.681318681, 817.142857143, 998.058608059
52719,64119,62.56500005722046, John/eeg, 868.717948718, 811.098901099, 817.948717949, 986.373626374
52721,64121,62.56500005722046, John/eeg, 868.717948718, 816.73992674, 820.366300366, 996.446886447
52723,64123,62.56500005722046, John/eeg, 857.838827839, 816.336996337, 822.380952381, 1029.48717949
52725,64125,62.56599998474121, John/eeg, 836.080586081, 809.89010989, 824.798534799, 1012.16117216
52727,64127,62.62399983406067, John/eeg, 792.564102564, 803.04029304, 828.827838828, 1002.49084249
52729,64129,62.625, John/eeg, 814.322344322, 801.831501832, 830.43956044, 1027.06959707
52731,64131,62.625, John/eeg, 865.494505495, 809.487179487, 831.245421245, 1039.56043956
52753,64153,62.628000020980835, John/eeg, 873.956043956, 812.710622711, 828.827838828, 1022.23443223
52755,64155,62.628000020980835, John/eeg, 880.805860806, 810.695970696, 828.424908425, 1023.04029304
52757,64157,62.628000020980835, John/eeg, 882.820512821, 809.487179487, 828.827838828, 999.67032967
52759,64159,62.62899994850159, John/eeg, 823.186813187, 807.472527473, 828.021978022, 970.256410256
52761,64161,62.62899994850159, John/eeg, 785.311355311, 805.457875458, 826.813186813, 985.164835165
52763,64163,62.62899994850159, John/eeg, 784.102564103, 802.637362637, 821.172161172, 1010.95238095
52765,64165,62.62899994850159, John/eeg, 770.402930403, 808.681318681, 817.142857143, 1006.52014652
52767,64167,62.62999987602234, John/eeg, 798.608058608, 814.322344322, 816.73992674, 974.285714286
52769,64169,62.62999987602234, John/eeg, 811.904761905, 811.098901099, 812.307692308, 940.036630037
52777,64177,62.645999908447266, John/eeg, 823.992673993, 809.487179487, 812.307692308, 903.36996337
52779,64179,62.645999908447266, John/eeg, 844.945054945, 810.293040293, 813.113553114, 918.681318681
52781,64181,62.645999908447266, John/eeg, 800.21978022, 814.725274725, 808.681318681, 928.351648352
52783,64183,62.64699983596802, John/eeg, 725.274725275, 819.157509158, 814.725274725, 913.443223443
52785,64185,62.64699983596802, John/eeg, 765.164835165, 815.531135531, 813.516483516, 888.461538462
52787,64187,62.64699983596802, John/eeg, 837.289377289, 820.769230769, 757.912087912, 863.882783883
